uniprot	Source Database	Name	Tax ID	Tax Name	Length	Entry Accession	Matches	CBM2
A0A0B5DHW8	unreviewed	Glucanase	40318	Streptomyces nodosus	582	IPR001919	31..139	31-139
A0A0B5DID7	unreviewed	CBM2 domain-containing protein	40318	Streptomyces nodosus	364	IPR001919	258..364	258-364
A0A0B5DLC5	unreviewed	Endoglucanase	40318	Streptomyces nodosus	507	IPR001919	404..507	404-507
A0A0B5DM29	unreviewed	CBM2 domain-containing protein	40318	Streptomyces nodosus	388	IPR001919	30..138	30-138
A0A0B5DPL6	unreviewed	Polysaccharide deacetylase	40318	Streptomyces nodosus	335	IPR001919	243..335	243-335
A0A0B5DPS5	unreviewed	CBM2 domain-containing protein	40318	Streptomyces nodosus	902	IPR001919	792..902	792-902
A0A0B5DRF7	unreviewed	CBM2 domain-containing protein	40318	Streptomyces nodosus	495	IPR001919	386..494	386-494
A0A0B5DRJ6	unreviewed	Endo-1,4-beta-xylanase	40318	Streptomyces nodosus	344	IPR001919	252..344	252-344
A0A0B5DRS2	unreviewed	CBM2 domain-containing protein	40318	Streptomyces nodosus	971	IPR001919	35..144	35-144
A0A0B5DS03	unreviewed	Glucanase	40318	Streptomyces nodosus	462	IPR001919	352..462	352-462
A0A0B5DT56	unreviewed	Endoglucanase	40318	Streptomyces nodosus	478	IPR001919	11..120	11-120
A0A0B5HY50	unreviewed	Sugar hydrolase	362257	Streptomyces vietnamensis	505	IPR001919	35..145	35-145
A0A0B5I2Q5	unreviewed	Glucanase	362257	Streptomyces vietnamensis	584	IPR001919	30..139	30-139
A0A0B5I4J3	unreviewed	Endoglucanase	362257	Streptomyces vietnamensis	715	IPR001919	607..715	607-715
A0A0B5I742	unreviewed	CBM2 domain-containing protein	362257	Streptomyces vietnamensis	978	IPR001919	43..152	43-152
A0A0B5IA40	unreviewed	chitinase	362257	Streptomyces vietnamensis	615	IPR001919	36..143	36-143
A0A0B5IA60	unreviewed	CBM2 domain-containing protein	362257	Streptomyces vietnamensis	581	IPR001919	472..581	472-581
A0A0B5IKF6	unreviewed	Endoglucanase	362257	Streptomyces vietnamensis	500	IPR001919	6..115	6-115
A0A0B5P4H6	unreviewed	chitinase	1428	Bacillus thuringiensis	674	IPR001919	572..674	572-674
A0A0C1MHD0	unreviewed	PKD domain-containing protein	43657	Pseudoalteromonas luteoviolacea	598	IPR001919	23..133,221..327	23-133+221-327
A0A0C1MP46	unreviewed	Peptide chain release factor 2	43657	Pseudoalteromonas luteoviolacea	1056	IPR001919	36..141	36-141
A0A0C1XIF7	unreviewed	Sugar hydrolase	1576605	Streptomyces sp. 150FB	504	IPR001919	37..156	37-156
A0A0C2BGZ5	unreviewed	chitinase	1576605	Streptomyces sp. 150FB	619	IPR001919	34..141	34-141
A0A0C2FDL6	unreviewed	chitinase	183763	Streptomonospora alba	556	IPR001919	29..145	29-145
A0A0C2FE61	unreviewed	Endoglucanase	183763	Streptomonospora alba	966	IPR001919	859..966	859-966
A0A0C2FFJ6	unreviewed	Glucanase	183763	Streptomonospora alba	439	IPR001919	337..439	337-439
A0A0C2G326	unreviewed	Endo-1,4-beta-xylanase	183763	Streptomonospora alba	339	IPR001919	247..339	247-339
A0A0C2GAM1	unreviewed	CBM2 domain-containing protein	183763	Streptomonospora alba	261	IPR001919	159..261	159-261
A0A0C2J5V8	unreviewed	CBM2 domain-containing protein	183763	Streptomonospora alba	976	IPR001919	32..141	32-141
A0A0C2J916	unreviewed	Beta-xylanase	183763	Streptomonospora alba	486	IPR001919	376..486	376-486
A0A0C2JCV7	unreviewed	chitinase	183763	Streptomonospora alba	653	IPR001919	24..138	24-138
A0A0C2JCV9	unreviewed	Glucanase	183763	Streptomonospora alba	592	IPR001919	36..143	36-143
A0A0C2JFU8	unreviewed	Cellulose-binding protein	183763	Streptomonospora alba	427	IPR001919	317..427	317-427
A0A0C2JG91	unreviewed	CBM2 domain-containing protein	183763	Streptomonospora alba	222	IPR001919	106..214	106-214
A0A0C2JIK0	unreviewed	Endoglucanase	183763	Streptomonospora alba	450	IPR001919	348..450	348-450
A0A0C2Z288	unreviewed	CBM2 domain-containing protein	1539063	Sulfurovum sp. PC08-66	689	IPR001919	367..467,470..558	367-467+470-558
A0A0C2ZBL3	unreviewed	Uncharacterized protein	1539064	Sulfurovum sp. FS06-10	1058	IPR001919	104..213	104-213
A0A0C2ZK58	unreviewed	CBM2 domain-containing protein	1539065	Sulfurovum sp. FS08-3	694	IPR001919	21..108,110..203	21-108+110-203
A0A0C2ZMV9	unreviewed	CBM2 domain-containing protein	1539063	Sulfurovum sp. PC08-66	694	IPR001919	21..108,110..203	21-108+110-203
A0A0C5FWK5	unreviewed	CBM2 domain-containing protein	477245	Streptomyces cyaneogriseus subsp. noncyanogenus	370	IPR001919	259..366	259-366
A0A0C5FWP5	unreviewed	CBM2 domain-containing protein	477245	Streptomyces cyaneogriseus subsp. noncyanogenus	378	IPR001919	269..378	269-378
A0A0C5FXA7	unreviewed	CBM2 domain-containing protein	477245	Streptomyces cyaneogriseus subsp. noncyanogenus	885	IPR001919	775..885	775-885
A0A0C5FZN4	unreviewed	CBM2 domain-containing protein	477245	Streptomyces cyaneogriseus subsp. noncyanogenus	369	IPR001919	263..369	263-369
A0A0C5G2R7	unreviewed	Polysaccharide deacetylase	477245	Streptomyces cyaneogriseus subsp. noncyanogenus	333	IPR001919	241..333	241-333
A0A0C5G3Y7	unreviewed	CBM2 domain-containing protein	477245	Streptomyces cyaneogriseus subsp. noncyanogenus	973	IPR001919	37..146	37-146
A0A0C5G6D7	unreviewed	chitinase	477245	Streptomyces cyaneogriseus subsp. noncyanogenus	608	IPR001919	27..134	27-134
A0A0C5G6X8	unreviewed	Endoglucanase	477245	Streptomyces cyaneogriseus subsp. noncyanogenus	466	IPR001919	30..140	30-140
A0A0C5G8N4	unreviewed	Glucanase	477245	Streptomyces cyaneogriseus subsp. noncyanogenus	574	IPR001919	30..139	30-139
A0A0C5G9R8	unreviewed	Endoglucanase	477245	Streptomyces cyaneogriseus subsp. noncyanogenus	545	IPR001919	435..545	435-545
A0A0C5G9V7	unreviewed	beta-glucosidase	477245	Streptomyces cyaneogriseus subsp. noncyanogenus	732	IPR001919	631..732	631-732
A0A0C5GC47	unreviewed	Alpha-L-arabinofuranosidase	477245	Streptomyces cyaneogriseus subsp. noncyanogenus	687	IPR001919	574..687	574-687
A0A0C5GJ29	unreviewed	CBM2 domain-containing protein	477245	Streptomyces cyaneogriseus subsp. noncyanogenus	401	IPR001919	32..140	32-140
A0A0C5GJG4	unreviewed	Beta-xylanase	477245	Streptomyces cyaneogriseus subsp. noncyanogenus	455	IPR001919	350..455	350-455
A0A0C5GL59	unreviewed	CBM2 domain-containing protein	477245	Streptomyces cyaneogriseus subsp. noncyanogenus	516	IPR001919	406..515	406-515
A0A0C5GM15	unreviewed	CBM2 domain-containing protein	477245	Streptomyces cyaneogriseus subsp. noncyanogenus	430	IPR001919	321..430	321-430
A0A0C5GM24	unreviewed	Endoglucanase	477245	Streptomyces cyaneogriseus subsp. noncyanogenus	769	IPR001919	662..769	662-769
A0A0C5GN06	unreviewed	Endo-1,4-beta-xylanase	477245	Streptomyces cyaneogriseus subsp. noncyanogenus	338	IPR001919	235..338	235-338
A0A0C5VA54	unreviewed	non-reducing end alpha-L-arabinofuranosidase	1445510	Gynuella sunshinyii YC6258	1517	IPR001919	648..754	648-754
A0A0C5VCW0	unreviewed	CBM2 domain-containing protein	1445510	Gynuella sunshinyii YC6258	341	IPR001919	254..341	254-341
A0A0C5VIT8	unreviewed	Endoglucanase	1445510	Gynuella sunshinyii YC6258	614	IPR001919	32..136	32-136
A0A0C5VIX3	unreviewed	Endoglucanase	1445510	Gynuella sunshinyii YC6258	512	IPR001919	27..134	27-134
A0A0C5VNC1	unreviewed	Cellobiohydrolase A (1,4-beta-cellobiosidase A)	1445510	Gynuella sunshinyii YC6258	1185	IPR001919	5..116	5-116
A0A0C5VNQ3	unreviewed	Endoglucanase	1445510	Gynuella sunshinyii YC6258	466	IPR001919	361..466	361-466
A0A0C5VNY6	unreviewed	CBM2 domain-containing protein	1445510	Gynuella sunshinyii YC6258	507	IPR001919	418..507	418-507
A0A0C5VPR1	unreviewed	Beta-xylosidase	1445510	Gynuella sunshinyii YC6258	1278	IPR001919	493..595	493-595
A0A0C5VS06	unreviewed	Endoglucanase	1445510	Gynuella sunshinyii YC6258	456	IPR001919	352..456	352-456
A0A0C5VSP7	unreviewed	Glucanase	1445510	Gynuella sunshinyii YC6258	735	IPR001919	22..129	22-129
A0A0C5W073	unreviewed	Endoglucanase	1445510	Gynuella sunshinyii YC6258	886	IPR001919	787..886	787-886
A0A0C5W0K8	unreviewed	endo-1,4-beta-xylanase	1445510	Gynuella sunshinyii YC6258	975	IPR001919	410..549	410-549
A0A0D0N8J2	unreviewed	CBM2 domain-containing protein	2064	Kitasatospora griseola	969	IPR001919	30..140	30-140
A0A0D0PU56	unreviewed	Endoglucanase	2064	Kitasatospora griseola	605	IPR001919	499..605	499-605
A0A0D0Q2R6	unreviewed	Glucanase	2064	Kitasatospora griseola	654	IPR001919	550..653	550-653
A0A0D0Q3Y1	unreviewed	Endo-1,4-beta-xylanase	2064	Kitasatospora griseola	313	IPR001919	221..313	221-313
A0A0D0Q546	unreviewed	Glucanase	2064	Kitasatospora griseola	451	IPR001919	342..451	342-451
A0A0D0Q5G9	unreviewed	Cellulose-binding protein	2064	Kitasatospora griseola	542	IPR001919	28..143	28-143
A0A0D0Q6P7	unreviewed	Beta-xylanase	2064	Kitasatospora griseola	481	IPR001919	372..481	372-481
A0A0D0Q7V6	unreviewed	chitinase	2064	Kitasatospora griseola	760	IPR001919	31..141	31-141
A0A0D0Q822	unreviewed	Endoglucanase	2064	Kitasatospora griseola	827	IPR001919	719..827	719-827
A0A0D0UPJ5	unreviewed	chitinase	686309	Micromonospora haikouensis	539	IPR001919	26..134	26-134
A0A0D0UWX0	unreviewed	Chitinase	686309	Micromonospora haikouensis	522	IPR001919	31..138	31-138
A0A0D0UX67	unreviewed	Glucanase	686309	Micromonospora haikouensis	596	IPR001919	34..143	34-143
A0A0D0UZI2	unreviewed	non-reducing end alpha-L-arabinofuranosidase	686309	Micromonospora haikouensis	474	IPR001919	30..139	30-139
A0A0D0UZK2	unreviewed	Endoglucanase	686309	Micromonospora haikouensis	532	IPR001919	429..532	429-532
A0A0D0V1N1	unreviewed	Alpha-galactosidase	686309	Micromonospora haikouensis	548	IPR001919	439..548	439-548
A0A0D0V445	unreviewed	Endoglucanase	686309	Micromonospora haikouensis	549	IPR001919	444..549	444-549
A0A0D0V4M2	unreviewed	CBM2 domain-containing protein	686309	Micromonospora haikouensis	484	IPR001919	33..142	33-142
A0A0D0V671	unreviewed	CBM2 domain-containing protein	686309	Micromonospora haikouensis	451	IPR001919	342..451	342-451
A0A0D0V6J8	unreviewed	CBM2 domain-containing protein	686309	Micromonospora haikouensis	497	IPR001919	388..496	388-496
A0A0D0V845	unreviewed	Alpha-L-arabinofuranosidase	686309	Micromonospora haikouensis	673	IPR001919	561..673	561-673
A0A0D0VJV8	unreviewed	CBM2 domain-containing protein	686309	Micromonospora haikouensis	252	IPR001919	140..251	140-251
A0A0D0VJW6	unreviewed	CBM2 domain-containing protein	686309	Micromonospora haikouensis	371	IPR001919	269..371	269-371
A0A0D0VKQ9	unreviewed	CBM2 domain-containing protein	686309	Micromonospora haikouensis	366	IPR001919	29..138	29-138
A0A0D0VKR8	unreviewed	CBM2 domain-containing protein	686309	Micromonospora haikouensis	416	IPR001919	31..140	31-140
A0A0D0VKX2	unreviewed	CBM2 domain-containing protein	686309	Micromonospora haikouensis	947	IPR001919	843..947	843-947
A0A0D0VM62	unreviewed	CBM2 domain-containing protein	686309	Micromonospora haikouensis	396	IPR001919	28..137	28-137
A0A0D0VUB3	unreviewed	CBM2 domain-containing protein	686309	Micromonospora haikouensis	499	IPR001919	394..499	394-499
A0A0D0VX03	unreviewed	Endo-1,4-beta-xylanase	686309	Micromonospora haikouensis	343	IPR001919	252..343	252-343
A0A0D0VXQ0	unreviewed	CBM2 domain-containing protein	686309	Micromonospora haikouensis	381	IPR001919	277..381	277-381
A0A0D0VYX6	unreviewed	CBM2 domain-containing protein	686309	Micromonospora haikouensis	640	IPR001919	536..640	536-640
A0A0D0VZM4	unreviewed	Glucanase	686309	Micromonospora haikouensis	466	IPR001919	357..466	357-466
A0A0D0W003	unreviewed	Beta-xylanase	686309	Micromonospora haikouensis	506	IPR001919	406..506	406-506
A0A0D0W090	unreviewed	CBM2 domain-containing protein	686309	Micromonospora haikouensis	440	IPR001919	331..440	331-440
A0A0D0W0E8	unreviewed	CBM2 domain-containing protein	686309	Micromonospora haikouensis	463	IPR001919	32..141	32-141
A0A0D0W0Z6	unreviewed	CBM2 domain-containing protein	686309	Micromonospora haikouensis	408	IPR001919	31..139	31-139
A0A0D0W165	unreviewed	CBM2 domain-containing protein	686309	Micromonospora haikouensis	532	IPR001919	32..142	32-142
A0A0D0W2G1	unreviewed	Glycoside hydrolase	686309	Micromonospora haikouensis	585	IPR001919	480..585	480-585
A0A0D0W2U4	unreviewed	cellulase	686309	Micromonospora haikouensis	681	IPR001919	13..122	13-122
A0A0D0WS39	unreviewed	Endoglucanase	686309	Micromonospora haikouensis	742	IPR001919	633..742	633-742
A0A0D0WSI8	unreviewed	Beta-xylanase	686309	Micromonospora haikouensis	495	IPR001919	386..495	386-495
A0A0D0WU40	unreviewed	CBM2 domain-containing protein	686309	Micromonospora haikouensis	760	IPR001919	30..140	30-140
A0A0D0WUR0	unreviewed	CBM2 domain-containing protein	686309	Micromonospora haikouensis	968	IPR001919	29..138	29-138
A0A0D0WX37	unreviewed	chitinase	686309	Micromonospora haikouensis	471	IPR001919	26..133	26-133
A0A0D0WXK7	unreviewed	CBM2 domain-containing protein	686309	Micromonospora haikouensis	927	IPR001919	822..927	822-927
A0A0D0WXT4	unreviewed	Polysaccharide deacetylase	686309	Micromonospora haikouensis	351	IPR001919	256..351	256-351
A0A0D0WY83	unreviewed	CBM2 domain-containing protein	686309	Micromonospora haikouensis	246	IPR001919	143..246	143-246
A0A0D0WY88	unreviewed	CBM2 domain-containing protein	686309	Micromonospora haikouensis	402	IPR001919	1..61	1-61
A0A0D0X069	unreviewed	non-specific serine/threonine protein kinase	686309	Micromonospora haikouensis	558	IPR001919	375..484	375-484
A0A0D0X159	unreviewed	CBM2 domain-containing protein	686309	Micromonospora haikouensis	436	IPR001919	333..436	333-436
A0A0D0X1E4	unreviewed	Endoglucanase	686309	Micromonospora haikouensis	512	IPR001919	28..138	28-138
A0A0D0X368	unreviewed	CBM2 domain-containing protein	686309	Micromonospora haikouensis	372	IPR001919	263..372	263-372
A0A0D0X3U1	unreviewed	Endoglucanase	686309	Micromonospora haikouensis	976	IPR001919	866..976	866-976
A0A0D0X4E8	unreviewed	CBM2 domain-containing protein	686309	Micromonospora haikouensis	366	IPR001919	262..365	262-365
A0A0D0X522	unreviewed	CBM2 domain-containing protein	686309	Micromonospora haikouensis	449	IPR001919	340..449	340-449
A0A0D0X525	unreviewed	CBM2 domain-containing protein	686309	Micromonospora haikouensis	429	IPR001919	329..429	329-429
A0A0D0X592	unreviewed	Endoglucanase	686309	Micromonospora haikouensis	873	IPR001919	760..873	760-873
A0A0D0X5T5	unreviewed	Beta-xylanase	686309	Micromonospora haikouensis	457	IPR001919	357..457	357-457
A0A0D0X5W2	unreviewed	Endoglucanase	686309	Micromonospora haikouensis	475	IPR001919	27..134	27-134
A0A0D0X6H0	unreviewed	Glucanase	686309	Micromonospora haikouensis	322	IPR001919	213..322	213-322
A0A0D0X6N5	unreviewed	CBM2 domain-containing protein	686309	Micromonospora haikouensis	352	IPR001919	250..351	250-351
A0A0D0X6W8	unreviewed	CBM2 domain-containing protein	686309	Micromonospora haikouensis	551	IPR001919	442..551	442-551
A0A0D0X6Y3	unreviewed	Pectinesterase	686309	Micromonospora haikouensis	468	IPR001919	30..140	30-140
A0A0D0X703	unreviewed	Endoglucanase	686309	Micromonospora haikouensis	473	IPR001919	22..131	22-131
A0A0D0X7F3	unreviewed	CBM2 domain-containing protein	686309	Micromonospora haikouensis	426	IPR001919	325..426	325-426
A0A0D0X7W1	unreviewed	CBM2 domain-containing protein	686309	Micromonospora haikouensis	670	IPR001919	36..145	36-145
A0A0D0X8P4	unreviewed	Endoglucanase	686309	Micromonospora haikouensis	461	IPR001919	358..461	358-461
A0A0D0X9V6	unreviewed	CBM2 domain-containing protein	686309	Micromonospora haikouensis	437	IPR001919	337..437	337-437
A0A0D0XAT5	unreviewed	CBM2 domain-containing protein	686309	Micromonospora haikouensis	354	IPR001919	245..354	245-354
A0A0D0XAX4	unreviewed	CBM2 domain-containing protein	686309	Micromonospora haikouensis	361	IPR001919	254..361	254-361
A0A0D1J062	unreviewed	CBM2 domain-containing protein	280871	Mycolicibacterium llatzerense	142	IPR001919	33..142	33-142
A0A0D2WXZ8	unreviewed	Chitinase	595528	Capsaspora owczarzaki (strain ATCC 30864)	1137	IPR001919	319..435	319-435
A0A0D3MCI5	unreviewed	CBM2 domain-containing protein	1500538	Teredinibacter waterburyi	659	IPR001919	24..131	24-131
A0A0D3MCL1	unreviewed	Plant cell wall polysaccharide active protein	2731756	Teredinibacter purpureus	541	IPR001919	23..131	23-131
A0A0D3MCL5	unreviewed	CBM2 domain-containing protein	2731756	Teredinibacter purpureus	2137	IPR001919	25..131,1395..1505	25-131+1395-1505
A0A0D3MCM6	unreviewed	cellulase	1500539	Cellvibrionaceae bacterium Bs08	693	IPR001919	22..128	22-128
A0A0D3MCN7	unreviewed	Glucanase	1500538	Teredinibacter waterburyi	722	IPR001919	34..138	34-138
A0A0D3MCW1	unreviewed	Cellulase	2731756	Teredinibacter purpureus	520	IPR001919	21..127	21-127
A0A0D3MCW9	unreviewed	Glucanase	2731756	Teredinibacter purpureus	730	IPR001919	34..147	34-147
A0A0D3MCX1	unreviewed	cellulase	2731756	Teredinibacter purpureus	707	IPR001919	22..130	22-130
A0A0D3MCX4	unreviewed	Endoglucanase	1500539	Cellvibrionaceae bacterium Bs08	590	IPR001919	490..590	490-590
A0A0D3MCY2	unreviewed	cellulase	1500538	Teredinibacter waterburyi	732	IPR001919	32..136	32-136
A0A0D3MDG9	unreviewed	Glucanase	2731756	Teredinibacter purpureus	709	IPR001919	22..131	22-131
A0A0D3MDH8	unreviewed	cellulase	1500539	Cellvibrionaceae bacterium Bs08	729	IPR001919	26..128	26-128
A0A0D3MDT8	unreviewed	cellulase	1500540	Cellvibrionaceae bacterium Bsc2	714	IPR001919	22..133	22-133
A0A0D3MDU2	unreviewed	cellulase	2731756	Teredinibacter purpureus	725	IPR001919	24..128	24-128
A0A0D3MDU7	unreviewed	Endoglucanase	2731756	Teredinibacter purpureus	560	IPR001919	458..560	458-560
A0A0D4D5C0	unreviewed	chitinase	31958	Amycolatopsis orientalis	545	IPR001919	26..135	26-135
A0A0D5CK35	unreviewed	Endoglucanase	33014	Clavibacter michiganensis subsp. insidiosus	531	IPR001919	429..531	429-531
A0A0D5CLZ9	unreviewed	cellulase	33014	Clavibacter michiganensis subsp. insidiosus	746	IPR001919	430..535	430-535
A0A0D6ARJ9	unreviewed	cellulase	1617448	Geminocystis sp. NIES-3709	976	IPR001919	1..106,232..342,850..960	1-106+232-342+850-960
A0A0E3XPY3	unreviewed	CBM2 domain-containing protein	1774	Mycobacteroides chelonae	142	IPR001919	33..142	33-142
A0A0E3Z6Y9	unreviewed	Endoglucanase	249248	Adineta ricciae	602	IPR001919	11..120	11-120
A0A0E4GXB0	unreviewed	CBM2 domain-containing protein	141349	Mycobacterium lentiflavum	126	IPR001919	15..125	15-125
A0A0F0GCR9	unreviewed	Glucanase	68170	Lentzea aerocolonigenes	505	IPR001919	1..69	1-69
A0A0F0GE18	unreviewed	CBM2 domain-containing protein	68170	Lentzea aerocolonigenes	378	IPR001919	30..138	30-138
A0A0F0GED0	unreviewed	Hemagglutinin protein	68170	Lentzea aerocolonigenes	552	IPR001919	21..128	21-128
A0A0F0GET9	unreviewed	Glucanase	68170	Lentzea aerocolonigenes	500	IPR001919	1..63	1-63
A0A0F0GEV4	unreviewed	CBM2 domain-containing protein	68170	Lentzea aerocolonigenes	321	IPR001919	213..321	213-321
A0A0F0GFX7	unreviewed	CBM2 domain-containing protein	68170	Lentzea aerocolonigenes	118	IPR001919	9..118	9-118
A0A0F0GGA7	unreviewed	Cellulose-binding protein	68170	Lentzea aerocolonigenes	426	IPR001919	323..426	323-426
A0A0F0GGG7	unreviewed	CBM2 domain-containing protein	68170	Lentzea aerocolonigenes	444	IPR001919	23..132	23-132
A0A0F0GHT1	unreviewed	Endoglucanase	68170	Lentzea aerocolonigenes	491	IPR001919	414..491	414-491
A0A0F0GI34	unreviewed	Glucanase	68170	Lentzea aerocolonigenes	429	IPR001919	323..429	323-429
A0A0F0GI98	unreviewed	Alpha-L-arabinofuranosidase	68170	Lentzea aerocolonigenes	670	IPR001919	563..669	563-669
A0A0F0GIN5	unreviewed	CBM2 domain-containing protein	68170	Lentzea aerocolonigenes	440	IPR001919	23..128	23-128
A0A0F0GKC0	unreviewed	CBM2 domain-containing protein	68170	Lentzea aerocolonigenes	655	IPR001919	29..138	29-138
A0A0F0GKC7	unreviewed	Beta-xylanase	68170	Lentzea aerocolonigenes	453	IPR001919	354..453	354-453
A0A0F0GKD1	unreviewed	Endoglucanase	68170	Lentzea aerocolonigenes	851	IPR001919	744..851	744-851
A0A0F0GM45	unreviewed	CBM2 domain-containing protein	68170	Lentzea aerocolonigenes	443	IPR001919	334..443	334-443
A0A0F0GM49	unreviewed	CBM2 domain-containing protein	68170	Lentzea aerocolonigenes	321	IPR001919	220..321	220-321
A0A0F0GS01	unreviewed	CBM2 domain-containing protein	68170	Lentzea aerocolonigenes	290	IPR001919	19..128	19-128
A0A0F0GS40	unreviewed	CBM2 domain-containing protein	68170	Lentzea aerocolonigenes	279	IPR001919	16..125	16-125
A0A0F0GT30	unreviewed	CBM2 domain-containing protein	68170	Lentzea aerocolonigenes	277	IPR001919	167..277	167-277
A0A0F0GUL7	unreviewed	cellulase	68170	Lentzea aerocolonigenes	669	IPR001919	27..136	27-136
